file,rel_path,vendor,fault_class,transformer_id,sweep_points,test_type,split
Interturn_Fault_1_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_1_Doble.csv,Doble,Interturn,T2008,500,Doble,test
Interturn_Fault_2.csv,Original\Interturn\Interturn_Fault_2.csv,Original,Interturn,T2009,500,Original,train
Interturn_Fault_2_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_2_Omicron.csv,Omicron,Interturn,T2010,500,Omicron,test
Interturn_Fault_2_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_2_Megger.csv,Megger,Interturn,T2011,500,Megger,test
Interturn_Fault_2_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_2_Doble.csv,Doble,Interturn,T2012,500,Doble,train
Interturn_Fault_3.csv,Original\Interturn\Interturn_Fault_3.csv,Original,Interturn,T2013,500,Original,train
Interturn_Fault_3_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_3_Omicron.csv,Omicron,Interturn,T2014,500,Omicron,test
Interturn_Fault_3_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_3_Megger.csv,Megger,Interturn,T2015,500,Megger,train
Interturn_Fault_3_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_3_Doble.csv,Doble,Interturn,T2016,500,Doble,train
Interturn_Fault_4.csv,Original\Interturn\Interturn_Fault_4.csv,Original,Interturn,T2017,500,Original,train
Interturn_Fault_4_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_4_Omicron.csv,Omicron,Interturn,T2018,500,Omicron,train
Interturn_Fault_4_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_4_Megger.csv,Megger,Interturn,T2019,500,Megger,train
Interturn_Fault_4_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_4_Doble.csv,Doble,Interturn,T2020,500,Doble,train
Interturn_Fault_5.csv,Original\Interturn\Interturn_Fault_5.csv,Original,Interturn,T2021,500,Original,train
Interturn_Fault_5_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_5_Omicron.csv,Omicron,Interturn,T2022,500,Omicron,test
Interturn_Fault_5_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_5_Megger.csv,Megger,Interturn,T2023,500,Megger,train
Interturn_Fault_5_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_5_Doble.csv,Doble,Interturn,T2024,500,Doble,train
Interturn_Fault_6.csv,Original\Interturn\Interturn_Fault_6.csv,Original,Interturn,T2025,500,Original,train
Interturn_Fault_6_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_6_Omicron.csv,Omicron,Interturn,T2026,500,Omicron,train
Interturn_Fault_6_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_6_Megger.csv,Megger,Interturn,T2027,500,Megger,val
Interturn_Fault_6_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_6_Doble.csv,Doble,Interturn,T2028,500,Doble,train
Interturn_Fault_7.csv,Original\Interturn\Interturn_Fault_7.csv,Original,Interturn,T2029,500,Original,train
Interturn_Fault_7_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_7_Omicron.csv,Omicron,Interturn,T2030,500,Omicron,train
Interturn_Fault_7_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_7_Megger.csv,Megger,Interturn,T2031,500,Megger,train
Interturn_Fault_7_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_7_Doble.csv,Doble,Interturn,T2032,500,Doble,test
Interturn_Fault_8.csv,Original\Interturn\Interturn_Fault_8.csv,Original,Interturn,T2033,500,Original,train
Interturn_Fault_8_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_8_Omicron.csv,Omicron,Interturn,T2034,500,Omicron,train
Interturn_Fault_8_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_8_Megger.csv,Megger,Interturn,T2035,500,Megger,train
Interturn_Fault_8_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_8_Doble.csv,Doble,Interturn,T2036,500,Doble,test
Interturn_Fault_9.csv,Original\Interturn\Interturn_Fault_9.csv,Original,Interturn,T2037,500,Original,train
Interturn_Fault_9_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_9_Omicron.csv,Omicron,Interturn,T2038,500,Omicron,train
Interturn_Fault_9_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_9_Megger.csv,Megger,Interturn,T2039,500,Megger,val
Interturn_Fault_9_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_9_Doble.csv,Doble,Interturn,T2040,500,Doble,val
Interturn_Fault_10.csv,Original\Interturn\Interturn_Fault_10.csv,Original,Interturn,T2041,500,Original,val
Interturn_Fault_10_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_10_Omicron.csv,Omicron,Interturn,T2042,500,Omicron,val
Interturn_Fault_10_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_10_Megger.csv,Megger,Interturn,T2043,500,Megger,train
Interturn_Fault_10_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_10_Doble.csv,Doble,Interturn,T2044,500,Doble,train
Interturn_Fault_11.csv,Original\Interturn\Interturn_Fault_11.csv,Original,Interturn,T2045,500,Original,test
Interturn_Fault_11_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_11_Omicron.csv,Omicron,Interturn,T2046,500,Omicron,train
Interturn_Fault_11_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_11_Megger.csv,Megger,Interturn,T2047,500,Megger,test
Interturn_Fault_11_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_11_Doble.csv,Doble,Interturn,T2048,500,Doble,train
Interturn_Fault_12.csv,Original\Interturn\Interturn_Fault_12.csv,Original,Interturn,T2049,500,Original,train
Interturn_Fault_12_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_12_Omicron.csv,Omicron,Interturn,T2050,500,Omicron,train
Interturn_Fault_12_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_12_Megger.csv,Megger,Interturn,T2051,500,Megger,val
Interturn_Fault_12_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_12_Doble.csv,Doble,Interturn,T2052,500,Doble,train
Interturn_Fault_13.csv,Original\Interturn\Interturn_Fault_13.csv,Original,Interturn,T2053,500,Original,test
Interturn_Fault_13_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_13_Omicron.csv,Omicron,Interturn,T2054,500,Omicron,train
Interturn_Fault_13_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_13_Megger.csv,Megger,Interturn,T2055,500,Megger,train
Interturn_Fault_13_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_13_Doble.csv,Doble,Interturn,T2056,500,Doble,val
Interturn_Fault_14.csv,Original\Interturn\Interturn_Fault_14.csv,Original,Interturn,T2057,500,Original,train
Interturn_Fault_14_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_14_Omicron.csv,Omicron,Interturn,T2058,500,Omicron,train
Interturn_Fault_14_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_14_Megger.csv,Megger,Interturn,T2059,500,Megger,train
Interturn_Fault_14_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_14_Doble.csv,Doble,Interturn,T2060,500,Doble,train
Interturn_Fault_15.csv,Original\Interturn\Interturn_Fault_15.csv,Original,Interturn,T2061,500,Original,train
Interturn_Fault_15_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_15_Omicron.csv,Omicron,Interturn,T2062,500,Omicron,train
Interturn_Fault_15_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_15_Megger.csv,Megger,Interturn,T2063,500,Megger,val
Interturn_Fault_15_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_15_Doble.csv,Doble,Interturn,T2064,500,Doble,train
Interturn_Fault_16.csv,Original\Interturn\Interturn_Fault_16.csv,Original,Interturn,T2065,500,Original,test
Interturn_Fault_16_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_16_Omicron.csv,Omicron,Interturn,T2066,500,Omicron,val
Interturn_Fault_16_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_16_Megger.csv,Megger,Interturn,T2067,500,Megger,train
Interturn_Fault_16_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_16_Doble.csv,Doble,Interturn,T2068,500,Doble,train
Interturn_Fault_17.csv,Original\Interturn\Interturn_Fault_17.csv,Original,Interturn,T2069,500,Original,train
Interturn_Fault_17_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_17_Omicron.csv,Omicron,Interturn,T2070,500,Omicron,train
Interturn_Fault_17_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_17_Megger.csv,Megger,Interturn,T2071,500,Megger,val
Interturn_Fault_17_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_17_Doble.csv,Doble,Interturn,T2072,500,Doble,val
Interturn_Fault_18.csv,Original\Interturn\Interturn_Fault_18.csv,Original,Interturn,T2073,500,Original,train
Interturn_Fault_18_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_18_Omicron.csv,Omicron,Interturn,T2074,500,Omicron,train
Interturn_Fault_18_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_18_Megger.csv,Megger,Interturn,T2075,500,Megger,test
Interturn_Fault_18_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_18_Doble.csv,Doble,Interturn,T2076,500,Doble,train
Interturn_Fault_19.csv,Original\Interturn\Interturn_Fault_19.csv,Original,Interturn,T2077,500,Original,train
Interturn_Fault_19_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_19_Omicron.csv,Omicron,Interturn,T2078,500,Omicron,train
Interturn_Fault_19_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_19_Megger.csv,Megger,Interturn,T2079,500,Megger,train
Interturn_Fault_19_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_19_Doble.csv,Doble,Interturn,T2080,500,Doble,train
Interturn_Fault_20.csv,Original\Interturn\Interturn_Fault_20.csv,Original,Interturn,T2081,500,Original,val
Interturn_Fault_20_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_20_Omicron.csv,Omicron,Interturn,T2082,500,Omicron,train
Interturn_Fault_20_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_20_Megger.csv,Megger,Interturn,T2083,500,Megger,train
Interturn_Fault_20_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_20_Doble.csv,Doble,Interturn,T2084,500,Doble,train
Interturn_Fault_21.csv,Original\Interturn\Interturn_Fault_21.csv,Original,Interturn,T2085,500,Original,train
Interturn_Fault_21_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_21_Omicron.csv,Omicron,Interturn,T2086,500,Omicron,train
Interturn_Fault_21_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_21_Megger.csv,Megger,Interturn,T2087,500,Megger,test
Interturn_Fault_21_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_21_Doble.csv,Doble,Interturn,T2088,500,Doble,val
Interturn_Fault_22.csv,Original\Interturn\Interturn_Fault_22.csv,Original,Interturn,T2089,500,Original,test
Interturn_Fault_22_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_22_Omicron.csv,Omicron,Interturn,T2090,500,Omicron,train
Interturn_Fault_22_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_22_Megger.csv,Megger,Interturn,T2091,500,Megger,train
Interturn_Fault_22_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_22_Doble.csv,Doble,Interturn,T2092,500,Doble,train
Interturn_Fault_23.csv,Original\Interturn\Interturn_Fault_23.csv,Original,Interturn,T2093,500,Original,train
Interturn_Fault_23_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_23_Omicron.csv,Omicron,Interturn,T2094,500,Omicron,train
Interturn_Fault_23_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_23_Megger.csv,Megger,Interturn,T2095,500,Megger,val
Interturn_Fault_23_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_23_Doble.csv,Doble,Interturn,T2096,500,Doble,test
Interturn_Fault_24.csv,Original\Interturn\Interturn_Fault_24.csv,Original,Interturn,T2097,500,Original,val
Interturn_Fault_24_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_24_Omicron.csv,Omicron,Interturn,T2098,500,Omicron,train
Interturn_Fault_24_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_24_Megger.csv,Megger,Interturn,T2099,500,Megger,train
Interturn_Fault_24_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_24_Doble.csv,Doble,Interturn,T2100,500,Doble,train
Interturn_Fault_25.csv,Original\Interturn\Interturn_Fault_25.csv,Original,Interturn,T2101,500,Original,test
Interturn_Fault_25_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_25_Omicron.csv,Omicron,Interturn,T2102,500,Omicron,train
Interturn_Fault_25_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_25_Megger.csv,Megger,Interturn,T2103,500,Megger,train
Interturn_Fault_25_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_25_Doble.csv,Doble,Interturn,T2104,500,Doble,train
Interturn_Fault_26.csv,Original\Interturn\Interturn_Fault_26.csv,Original,Interturn,T2105,500,Original,train
Interturn_Fault_26_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_26_Omicron.csv,Omicron,Interturn,T2106,500,Omicron,train
Interturn_Fault_26_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_26_Megger.csv,Megger,Interturn,T2107,500,Megger,train
Interturn_Fault_26_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_26_Doble.csv,Doble,Interturn,T2108,500,Doble,train
Interturn_Fault_27.csv,Original\Interturn\Interturn_Fault_27.csv,Original,Interturn,T2109,500,Original,val
Interturn_Fault_27_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_27_Omicron.csv,Omicron,Interturn,T2110,500,Omicron,train
Interturn_Fault_27_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_27_Megger.csv,Megger,Interturn,T2111,500,Megger,train
Interturn_Fault_27_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_27_Doble.csv,Doble,Interturn,T2112,500,Doble,test
Interturn_Fault_28.csv,Original\Interturn\Interturn_Fault_28.csv,Original,Interturn,T2113,500,Original,train
Interturn_Fault_28_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_28_Omicron.csv,Omicron,Interturn,T2114,500,Omicron,train
Interturn_Fault_28_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_28_Megger.csv,Megger,Interturn,T2115,500,Megger,train
Interturn_Fault_28_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_28_Doble.csv,Doble,Interturn,T2116,500,Doble,train
Interturn_Fault_29.csv,Original\Interturn\Interturn_Fault_29.csv,Original,Interturn,T2117,500,Original,test
Interturn_Fault_29_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_29_Omicron.csv,Omicron,Interturn,T2118,500,Omicron,train
Interturn_Fault_29_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_29_Megger.csv,Megger,Interturn,T2119,500,Megger,train
Interturn_Fault_29_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_29_Doble.csv,Doble,Interturn,T2120,500,Doble,train
Interturn_Fault_30.csv,Original\Interturn\Interturn_Fault_30.csv,Original,Interturn,T2121,500,Original,val
Interturn_Fault_30_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_30_Omicron.csv,Omicron,Interturn,T2122,500,Omicron,test
Interturn_Fault_30_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_30_Megger.csv,Megger,Interturn,T2123,500,Megger,train
Interturn_Fault_30_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_30_Doble.csv,Doble,Interturn,T2124,500,Doble,test
Interturn_Fault_31.csv,Original\Interturn\Interturn_Fault_31.csv,Original,Interturn,T2125,500,Original,test
Interturn_Fault_31_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_31_Omicron.csv,Omicron,Interturn,T2126,500,Omicron,train
Interturn_Fault_31_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_31_Megger.csv,Megger,Interturn,T2127,500,Megger,train
Interturn_Fault_31_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_31_Doble.csv,Doble,Interturn,T2128,500,Doble,test
Interturn_Fault_32.csv,Original\Interturn\Interturn_Fault_32.csv,Original,Interturn,T2129,500,Original,val
Interturn_Fault_32_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_32_Omicron.csv,Omicron,Interturn,T2130,500,Omicron,train
Interturn_Fault_32_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_32_Megger.csv,Megger,Interturn,T2131,500,Megger,train
Interturn_Fault_32_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_32_Doble.csv,Doble,Interturn,T2132,500,Doble,test
Interturn_Fault_33.csv,Original\Interturn\Interturn_Fault_33.csv,Original,Interturn,T2133,500,Original,train
Interturn_Fault_33_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_33_Omicron.csv,Omicron,Interturn,T2134,500,Omicron,train
Interturn_Fault_33_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_33_Megger.csv,Megger,Interturn,T2135,500,Megger,train
Interturn_Fault_33_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_33_Doble.csv,Doble,Interturn,T2136,500,Doble,train
Interturn_Fault_34.csv,Original\Interturn\Interturn_Fault_34.csv,Original,Interturn,T2137,500,Original,test
Interturn_Fault_34_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_34_Omicron.csv,Omicron,Interturn,T2138,500,Omicron,train
Interturn_Fault_34_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_34_Megger.csv,Megger,Interturn,T2139,500,Megger,test
Interturn_Fault_34_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_34_Doble.csv,Doble,Interturn,T2140,500,Doble,train
Interturn_Fault_35.csv,Original\Interturn\Interturn_Fault_35.csv,Original,Interturn,T2141,500,Original,train
Interturn_Fault_35_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_35_Omicron.csv,Omicron,Interturn,T2142,500,Omicron,val
Interturn_Fault_35_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_35_Megger.csv,Megger,Interturn,T2143,500,Megger,test
Interturn_Fault_35_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_35_Doble.csv,Doble,Interturn,T2144,500,Doble,train
Interturn_Fault_36.csv,Original\Interturn\Interturn_Fault_36.csv,Original,Interturn,T2145,500,Original,train
Interturn_Fault_36_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_36_Omicron.csv,Omicron,Interturn,T2146,500,Omicron,val
Interturn_Fault_36_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_36_Megger.csv,Megger,Interturn,T2147,500,Megger,train
Interturn_Fault_36_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_36_Doble.csv,Doble,Interturn,T2148,500,Doble,train
Interturn_Fault_37.csv,Original\Interturn\Interturn_Fault_37.csv,Original,Interturn,T2149,500,Original,train
Interturn_Fault_37_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_37_Omicron.csv,Omicron,Interturn,T2150,500,Omicron,train
Interturn_Fault_37_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_37_Megger.csv,Megger,Interturn,T2151,500,Megger,train
Interturn_Fault_37_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_37_Doble.csv,Doble,Interturn,T2152,500,Doble,val
Interturn_Fault_38.csv,Original\Interturn\Interturn_Fault_38.csv,Original,Interturn,T2153,500,Original,train
Interturn_Fault_38_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_38_Omicron.csv,Omicron,Interturn,T2154,500,Omicron,val
Interturn_Fault_38_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_38_Megger.csv,Megger,Interturn,T2155,500,Megger,train
Interturn_Fault_38_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_38_Doble.csv,Doble,Interturn,T2156,500,Doble,train
Interturn_Fault_39.csv,Original\Interturn\Interturn_Fault_39.csv,Original,Interturn,T2157,500,Original,val
Interturn_Fault_39_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_39_Omicron.csv,Omicron,Interturn,T2158,500,Omicron,train
Interturn_Fault_39_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_39_Megger.csv,Megger,Interturn,T2159,500,Megger,train
Interturn_Fault_39_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_39_Doble.csv,Doble,Interturn,T2160,500,Doble,train
Interturn_Fault_40.csv,Original\Interturn\Interturn_Fault_40.csv,Original,Interturn,T2161,500,Original,train
Interturn_Fault_40_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_40_Omicron.csv,Omicron,Interturn,T2162,500,Omicron,val
Interturn_Fault_40_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_40_Megger.csv,Megger,Interturn,T2163,500,Megger,train
Interturn_Fault_40_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_40_Doble.csv,Doble,Interturn,T2164,500,Doble,train
Interturn_Fault_41.csv,Original\Interturn\Interturn_Fault_41.csv,Original,Interturn,T2165,500,Original,train
Interturn_Fault_41_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_41_Omicron.csv,Omicron,Interturn,T2166,500,Omicron,train
Interturn_Fault_41_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_41_Megger.csv,Megger,Interturn,T2167,500,Megger,train
Interturn_Fault_41_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_41_Doble.csv,Doble,Interturn,T2168,500,Doble,val
Interturn_Fault_42.csv,Original\Interturn\Interturn_Fault_42.csv,Original,Interturn,T2169,500,Original,train
Interturn_Fault_42_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_42_Omicron.csv,Omicron,Interturn,T2170,500,Omicron,train
Interturn_Fault_42_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_42_Megger.csv,Megger,Interturn,T2171,500,Megger,train
Interturn_Fault_42_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_42_Doble.csv,Doble,Interturn,T2172,500,Doble,train
Interturn_Fault_43.csv,Original\Interturn\Interturn_Fault_43.csv,Original,Interturn,T2173,500,Original,train
Interturn_Fault_43_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_43_Omicron.csv,Omicron,Interturn,T2174,500,Omicron,train
Interturn_Fault_43_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_43_Megger.csv,Megger,Interturn,T2175,500,Megger,test
Interturn_Fault_43_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_43_Doble.csv,Doble,Interturn,T2176,500,Doble,test
Interturn_Fault_44.csv,Original\Interturn\Interturn_Fault_44.csv,Original,Interturn,T2177,500,Original,train
Interturn_Fault_44_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_44_Omicron.csv,Omicron,Interturn,T2178,500,Omicron,test
Interturn_Fault_44_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_44_Megger.csv,Megger,Interturn,T2179,500,Megger,val
Interturn_Fault_44_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_44_Doble.csv,Doble,Interturn,T2180,500,Doble,val
Interturn_Fault_45.csv,Original\Interturn\Interturn_Fault_45.csv,Original,Interturn,T2181,500,Original,train
Interturn_Fault_45_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_45_Omicron.csv,Omicron,Interturn,T2182,500,Omicron,val
Interturn_Fault_45_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_45_Megger.csv,Megger,Interturn,T2183,500,Megger,train
Interturn_Fault_45_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_45_Doble.csv,Doble,Interturn,T2184,500,Doble,train
Interturn_Fault_46.csv,Original\Interturn\Interturn_Fault_46.csv,Original,Interturn,T2185,500,Original,train
Interturn_Fault_46_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_46_Omicron.csv,Omicron,Interturn,T2186,500,Omicron,train
Interturn_Fault_46_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_46_Megger.csv,Megger,Interturn,T2187,500,Megger,train
Interturn_Fault_46_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_46_Doble.csv,Doble,Interturn,T2188,500,Doble,train
Interturn_Fault_47.csv,Original\Interturn\Interturn_Fault_47.csv,Original,Interturn,T2189,500,Original,train
Interturn_Fault_47_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_47_Omicron.csv,Omicron,Interturn,T2190,500,Omicron,train
Interturn_Fault_47_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_47_Megger.csv,Megger,Interturn,T2191,500,Megger,train
Interturn_Fault_47_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_47_Doble.csv,Doble,Interturn,T2192,500,Doble,test
Interturn_Fault_48.csv,Original\Interturn\Interturn_Fault_48.csv,Original,Interturn,T2193,500,Original,val
Interturn_Fault_48_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_48_Omicron.csv,Omicron,Interturn,T2194,500,Omicron,train
Interturn_Fault_48_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_48_Megger.csv,Megger,Interturn,T2195,500,Megger,train
Interturn_Fault_48_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_48_Doble.csv,Doble,Interturn,T2196,500,Doble,train
Interturn_Fault_49.csv,Original\Interturn\Interturn_Fault_49.csv,Original,Interturn,T2197,500,Original,test
Interturn_Fault_49_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_49_Omicron.csv,Omicron,Interturn,T2198,500,Omicron,test
Interturn_Fault_49_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_49_Megger.csv,Megger,Interturn,T2199,500,Megger,train
Interturn_Fault_49_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_49_Doble.csv,Doble,Interturn,T2200,500,Doble,train
Interturn_Fault_50.csv,Original\Interturn\Interturn_Fault_50.csv,Original,Interturn,T2201,500,Original,train
Interturn_Fault_50_Omicron.csv,VendorSimulated\Omicron\Interturn\Interturn_Fault_50_Omicron.csv,Omicron,Interturn,T2202,500,Omicron,train
Interturn_Fault_50_Megger.csv,VendorSimulated\Megger\Interturn\Interturn_Fault_50_Megger.csv,Megger,Interturn,T2203,500,Megger,train
Interturn_Fault_50_Doble.csv,VendorSimulated\Doble\Interturn\Interturn_Fault_50_Doble.csv,Doble,Interturn,T2204,500,Doble,train
Interturn_Fault_51.csv,Original\Interturn\Interturn_Fault_51.csv,Original,Interturn,T2205,500,Original,train
